dp,minDist,param1,param2,minRadius,maxRadius,f1_score
1.0,15.0,150.0,19.0,9.0,25.0,0.4989935306104179
1.0,15.0,200.0,19.0,9.0,25.0,0.4989935306104179
1.0,18.0,150.0,18.0,9.0,25.0,0.4985061448787036
1.0,18.0,200.0,18.0,9.0,25.0,0.4985061448787036
1.0,18.0,250.0,18.0,9.0,25.0,0.4985061448787036
1.0,18.0,300.0,18.0,9.0,25.0,0.4985061448787036
1.0,27.0,300.0,15.0,7.0,25.0,0.49687914181122267
1.0,27.0,150.0,15.0,7.0,25.0,0.49687914181122267
1.0,27.0,200.0,15.0,7.0,25.0,0.49687914181122267
1.0,27.0,250.0,15.0,7.0,25.0,0.49687914181122267
1.0,24.0,300.0,17.0,5.0,25.0,0.4964465198183764
1.0,24.0,250.0,17.0,5.0,25.0,0.4964465198183764
1.0,24.0,200.0,17.0,5.0,25.0,0.4964465198183764
1.0,24.0,150.0,17.0,5.0,25.0,0.4964465198183764
1.0,18.0,200.0,15.0,7.0,20.0,0.49554558152043765
1.0,18.0,250.0,15.0,7.0,20.0,0.49554558152043765
1.0,18.0,300.0,15.0,7.0,20.0,0.49554558152043765
1.0,18.0,150.0,15.0,7.0,20.0,0.49554558152043765
1.0,27.0,300.0,24.0,9.0,25.0,0.4943398218829897
1.0,27.0,250.0,24.0,9.0,25.0,0.4943398218829897
1.0,27.0,200.0,24.0,9.0,25.0,0.4943398218829897
1.0,27.0,150.0,24.0,9.0,25.0,0.4943398218829897
1.0,24.0,300.0,16.0,7.0,25.0,0.4921615474446929
1.0,24.0,250.0,16.0,7.0,25.0,0.4921615474446929
1.0,24.0,200.0,16.0,7.0,25.0,0.4921615474446929
1.0,24.0,150.0,16.0,7.0,25.0,0.4921615474446929
1.0,24.0,250.0,15.0,9.0,25.0,0.4918832463103829
1.0,24.0,200.0,15.0,9.0,25.0,0.4918832463103829
1.0,24.0,150.0,15.0,9.0,25.0,0.4918832463103829
1.0,24.0,300.0,15.0,9.0,25.0,0.4918832463103829
1.0,18.0,150.0,20.0,5.0,25.0,0.491318021132888
1.0,18.0,300.0,20.0,5.0,25.0,0.491318021132888
1.0,18.0,250.0,20.0,5.0,25.0,0.491318021132888
1.0,18.0,200.0,20.0,5.0,25.0,0.491318021132888
1.0,27.0,150.0,15.0,5.0,25.0,0.48959779132325565
1.0,27.0,300.0,15.0,5.0,25.0,0.48959779132325565
1.0,27.0,250.0,15.0,5.0,25.0,0.48959779132325565
1.0,27.0,200.0,15.0,5.0,25.0,0.48959779132325565
1.0,18.0,150.0,19.0,7.0,25.0,0.48789862212809954
1.0,18.0,250.0,19.0,7.0,25.0,0.48789862212809954
1.0,18.0,300.0,19.0,7.0,25.0,0.48789862212809954
1.0,18.0,200.0,19.0,7.0,25.0,0.48789862212809954
1.0,18.0,200.0,16.0,5.0,20.0,0.4840939931371926
1.0,18.0,150.0,16.0,5.0,20.0,0.4840939931371926
1.0,18.0,300.0,16.0,5.0,20.0,0.4840939931371926
1.0,18.0,250.0,16.0,5.0,20.0,0.4840939931371926
1.0,15.0,250.0,16.0,7.0,20.0,0.48401844534678534
1.0,15.0,200.0,16.0,7.0,20.0,0.48401844534678534
1.0,15.0,300.0,16.0,7.0,20.0,0.48401844534678534
1.0,15.0,150.0,16.0,7.0,20.0,0.48401844534678534
1.0,24.0,200.0,16.0,5.0,25.0,0.4829345625544597
1.0,24.0,300.0,16.0,5.0,25.0,0.4829345625544597
1.0,24.0,250.0,16.0,5.0,25.0,0.4829345625544597
1.0,24.0,150.0,16.0,5.0,25.0,0.4829345625544597
1.0,15.0,300.0,20.0,7.0,25.0,0.47911278755394027
1.0,15.0,200.0,20.0,7.0,25.0,0.47911278755394027
1.0,15.0,250.0,20.0,7.0,25.0,0.47911278755394027
1.0,15.0,150.0,20.0,7.0,25.0,0.47911278755394027
1.0,21.0,250.0,16.0,9.0,25.0,0.478896984188474
1.0,21.0,300.0,16.0,9.0,25.0,0.478896984188474
1.0,21.0,150.0,16.0,9.0,25.0,0.478896984188474
1.0,21.0,200.0,16.0,9.0,25.0,0.478896984188474
1.0,21.0,150.0,18.0,5.0,25.0,0.4770710131784278
1.0,21.0,200.0,18.0,5.0,25.0,0.4770710131784278
1.0,21.0,300.0,18.0,5.0,25.0,0.4770710131784278
1.0,21.0,250.0,18.0,5.0,25.0,0.4770710131784278
1.0,21.0,300.0,17.0,7.0,25.0,0.4751392209109887
1.0,21.0,250.0,17.0,7.0,25.0,0.4751392209109887
1.0,21.0,200.0,17.0,7.0,25.0,0.4751392209109887
1.0,21.0,150.0,17.0,7.0,25.0,0.4751392209109887
1.0,15.0,300.0,17.0,5.0,20.0,0.4749780839339789
1.0,15.0,250.0,17.0,5.0,20.0,0.4749780839339789
1.0,15.0,200.0,17.0,5.0,20.0,0.4749780839339789
1.0,15.0,150.0,17.0,5.0,20.0,0.4749780839339789
1.0,24.0,300.0,15.0,7.0,25.0,0.4745829067747538
1.0,24.0,200.0,15.0,7.0,25.0,0.4745829067747538
1.0,24.0,150.0,15.0,7.0,25.0,0.4745829067747538
1.0,24.0,250.0,15.0,7.0,25.0,0.4745829067747538
1.0,15.0,200.0,21.0,5.0,25.0,0.47394925777813207
1.0,15.0,150.0,21.0,5.0,25.0,0.47394925777813207
1.0,15.0,250.0,21.0,5.0,25.0,0.47394925777813207
1.0,15.0,300.0,21.0,5.0,25.0,0.47394925777813207
1.0,18.0,300.0,16.0,7.0,15.0,0.4700911158874112
1.0,18.0,150.0,16.0,7.0,15.0,0.4700911158874112
1.0,18.0,250.0,16.0,7.0,15.0,0.4700911158874112
1.0,18.0,200.0,16.0,7.0,15.0,0.4700911158874112
1.0,15.0,250.0,16.0,7.0,15.0,0.46898333076555093
1.0,15.0,300.0,16.0,7.0,15.0,0.46898333076555093
1.0,15.0,150.0,16.0,7.0,15.0,0.46898333076555093
1.0,15.0,200.0,16.0,7.0,15.0,0.46898333076555093
1.0,24.0,250.0,15.0,5.0,25.0,0.46701359603267206
1.0,24.0,150.0,15.0,5.0,25.0,0.46701359603267206
1.0,24.0,300.0,15.0,5.0,25.0,0.46701359603267206
1.0,24.0,200.0,15.0,5.0,25.0,0.46701359603267206
1.0,18.0,250.0,17.0,9.0,25.0,0.46362781816276477
1.0,18.0,150.0,17.0,9.0,25.0,0.46362781816276477
1.0,18.0,200.0,17.0,9.0,25.0,0.46362781816276477
1.0,18.0,300.0,17.0,9.0,25.0,0.46362781816276477
1.0,21.0,300.0,16.0,7.0,15.0,0.4622268567979352
1.0,21.0,250.0,16.0,7.0,15.0,0.4622268567979352
1.0,21.0,200.0,16.0,7.0,15.0,0.4622268567979352
1.0,21.0,150.0,16.0,7.0,15.0,0.4622268567979352
1.0,21.0,250.0,15.0,9.0,25.0,0.462152275211919
1.0,21.0,200.0,15.0,9.0,25.0,0.462152275211919
1.0,21.0,150.0,15.0,9.0,25.0,0.462152275211919
1.0,21.0,300.0,15.0,9.0,25.0,0.462152275211919
1.0,21.0,200.0,17.0,5.0,25.0,0.45893357506843757
1.0,21.0,300.0,17.0,5.0,25.0,0.45893357506843757
1.0,21.0,250.0,17.0,5.0,25.0,0.45893357506843757
1.0,21.0,150.0,17.0,5.0,25.0,0.45893357506843757
1.0,18.0,250.0,20.0,9.0,20.0,0.45820657803739795
1.0,18.0,150.0,20.0,9.0,20.0,0.45820657803739795
1.0,18.0,300.0,20.0,9.0,20.0,0.45820657803739795
1.0,18.0,200.0,20.0,9.0,20.0,0.45820657803739795
1.0,15.0,300.0,20.0,9.0,20.0,0.4576491135550882
1.0,15.0,250.0,20.0,9.0,20.0,0.4576491135550882
1.0,15.0,200.0,20.0,9.0,20.0,0.4576491135550882
1.0,15.0,150.0,20.0,9.0,20.0,0.4576491135550882
1.0,21.0,200.0,20.0,9.0,20.0,0.45647728857202885
1.0,21.0,150.0,20.0,9.0,20.0,0.45647728857202885
1.0,21.0,250.0,20.0,9.0,20.0,0.45647728857202885
1.0,21.0,300.0,20.0,9.0,20.0,0.45647728857202885
1.0,24.0,150.0,16.0,7.0,15.0,0.45575631159032476
1.0,24.0,300.0,16.0,7.0,15.0,0.45575631159032476
1.0,24.0,250.0,16.0,7.0,15.0,0.45575631159032476
1.0,24.0,200.0,16.0,7.0,15.0,0.45575631159032476
1.0,18.0,250.0,18.0,7.0,25.0,0.4557322863675288
1.0,18.0,300.0,18.0,7.0,25.0,0.4557322863675288
1.0,18.0,200.0,18.0,7.0,25.0,0.4557322863675288
1.0,18.0,150.0,18.0,7.0,25.0,0.4557322863675288
1.0,18.0,200.0,15.0,5.0,20.0,0.4553633665681071
1.0,18.0,150.0,15.0,5.0,20.0,0.4553633665681071
1.0,18.0,250.0,15.0,5.0,20.0,0.4553633665681071
1.0,18.0,300.0,15.0,5.0,20.0,0.4553633665681071
1.0,21.0,300.0,16.0,7.0,25.0,0.4547990406875677
1.0,21.0,250.0,16.0,7.0,25.0,0.4547990406875677
1.0,21.0,150.0,16.0,7.0,25.0,0.4547990406875677
1.0,21.0,200.0,16.0,7.0,25.0,0.4547990406875677
1.0,18.0,150.0,19.0,5.0,25.0,0.4535120038000864
1.0,18.0,250.0,19.0,5.0,25.0,0.4535120038000864
1.0,18.0,200.0,19.0,5.0,25.0,0.4535120038000864
1.0,18.0,300.0,19.0,5.0,25.0,0.4535120038000864
1.0,15.0,150.0,18.0,9.0,25.0,0.4507768909957596
1.0,15.0,250.0,18.0,9.0,25.0,0.4507768909957596
1.0,15.0,200.0,18.0,9.0,25.0,0.4507768909957596
1.0,15.0,300.0,18.0,9.0,25.0,0.4507768909957596
1.0,24.0,200.0,20.0,9.0,20.0,0.44807104029877937
1.0,24.0,150.0,20.0,9.0,20.0,0.44807104029877937
1.0,24.0,250.0,20.0,9.0,20.0,0.44807104029877937
1.0,24.0,300.0,20.0,9.0,20.0,0.44807104029877937
1.0,21.0,200.0,16.0,5.0,25.0,0.4422933592804642
1.0,21.0,300.0,16.0,5.0,25.0,0.4422933592804642
1.0,21.0,250.0,16.0,5.0,25.0,0.4422933592804642
1.0,21.0,150.0,16.0,5.0,25.0,0.4422933592804642
1.0,15.0,300.0,18.0,5.0,15.0,0.4399283309452927
1.0,15.0,150.0,18.0,5.0,15.0,0.4399283309452927
1.0,15.0,250.0,18.0,5.0,15.0,0.4399283309452927
1.0,15.0,200.0,18.0,5.0,15.0,0.4399283309452927
1.0,18.0,200.0,18.0,5.0,15.0,0.43985299367583575
1.0,18.0,150.0,18.0,5.0,15.0,0.43985299367583575
1.0,18.0,250.0,18.0,5.0,15.0,0.43985299367583575
1.0,18.0,300.0,18.0,5.0,15.0,0.43985299367583575
1.0,27.0,300.0,20.0,9.0,20.0,0.43965590398982674
1.0,27.0,250.0,20.0,9.0,20.0,0.43965590398982674
1.0,27.0,150.0,20.0,9.0,20.0,0.43965590398982674
1.0,27.0,200.0,20.0,9.0,20.0,0.43965590398982674
1.0,21.0,250.0,15.0,7.0,25.0,0.43695586729867913
1.0,21.0,150.0,15.0,7.0,25.0,0.43695586729867913
1.0,21.0,200.0,15.0,7.0,25.0,0.43695586729867913
1.0,21.0,300.0,15.0,7.0,25.0,0.43695586729867913
1.0,18.0,200.0,16.0,9.0,25.0,0.43532769499071844
1.0,18.0,300.0,16.0,9.0,25.0,0.43532769499071844
1.0,18.0,250.0,16.0,9.0,25.0,0.43532769499071844
1.0,18.0,150.0,16.0,9.0,25.0,0.43532769499071844
1.0,27.0,200.0,16.0,7.0,15.0,0.4349935661920365
1.0,27.0,300.0,16.0,7.0,15.0,0.4349935661920365
1.0,27.0,150.0,16.0,7.0,15.0,0.4349935661920365
1.0,27.0,250.0,16.0,7.0,15.0,0.4349935661920365
1.0,15.0,300.0,15.0,7.0,20.0,0.4340682576551917
1.0,15.0,250.0,15.0,7.0,20.0,0.4340682576551917
1.0,15.0,200.0,15.0,7.0,20.0,0.4340682576551917
1.0,15.0,150.0,15.0,7.0,20.0,0.4340682576551917
1.0,15.0,200.0,19.0,7.0,25.0,0.43286230786120755
1.0,15.0,300.0,19.0,7.0,25.0,0.43286230786120755
1.0,15.0,250.0,19.0,7.0,25.0,0.43286230786120755
1.0,15.0,150.0,19.0,7.0,25.0,0.43286230786120755
1.0,21.0,200.0,18.0,5.0,15.0,0.43209430925157916
1.0,21.0,300.0,18.0,5.0,15.0,0.43209430925157916
1.0,21.0,250.0,18.0,5.0,15.0,0.43209430925157916
1.0,21.0,150.0,18.0,5.0,15.0,0.43209430925157916
1.0,15.0,200.0,20.0,5.0,25.0,0.4305338397948102
1.0,15.0,300.0,20.0,5.0,25.0,0.4305338397948102
1.0,15.0,150.0,20.0,5.0,25.0,0.4305338397948102
1.0,15.0,250.0,20.0,5.0,25.0,0.4305338397948102
1.0,18.0,250.0,23.0,5.0,20.0,0.42914790798589025
1.0,18.0,150.0,23.0,5.0,20.0,0.42914790798589025
1.0,18.0,200.0,23.0,5.0,20.0,0.42914790798589025
1.0,18.0,300.0,23.0,5.0,20.0,0.42914790798589025
1.0,15.0,250.0,23.0,5.0,20.0,0.428752991136542
1.0,15.0,200.0,23.0,5.0,20.0,0.428752991136542
1.0,15.0,300.0,23.0,5.0,20.0,0.428752991136542
1.0,15.0,150.0,23.0,5.0,20.0,0.428752991136542
1.0,18.0,300.0,18.0,5.0,25.0,0.4283506672146371
1.0,18.0,150.0,18.0,5.0,25.0,0.4283506672146371
1.0,18.0,200.0,18.0,5.0,25.0,0.4283506672146371
1.0,18.0,250.0,18.0,5.0,25.0,0.4283506672146371
1.0,21.0,300.0,15.0,5.0,25.0,0.42775654363976234
1.0,21.0,200.0,15.0,5.0,25.0,0.42775654363976234
1.0,21.0,150.0,15.0,5.0,25.0,0.42775654363976234
1.0,21.0,250.0,15.0,5.0,25.0,0.42775654363976234
1.0,21.0,200.0,23.0,5.0,20.0,0.4268746916241259
1.0,21.0,150.0,23.0,5.0,20.0,0.4268746916241259
1.0,21.0,300.0,23.0,5.0,20.0,0.4268746916241259
1.0,21.0,250.0,23.0,5.0,20.0,0.4268746916241259
1.0,18.0,200.0,17.0,7.0,25.0,0.4249677740147524
1.0,18.0,250.0,17.0,7.0,25.0,0.4249677740147524
1.0,18.0,150.0,17.0,7.0,25.0,0.4249677740147524
1.0,18.0,300.0,17.0,7.0,25.0,0.4249677740147524
1.0,15.0,250.0,16.0,5.0,20.0,0.42421235487318004
1.0,15.0,300.0,16.0,5.0,20.0,0.42421235487318004
1.0,15.0,200.0,16.0,5.0,20.0,0.42421235487318004
1.0,15.0,150.0,16.0,5.0,20.0,0.42421235487318004
1.0,24.0,150.0,18.0,5.0,15.0,0.4242110240346881
1.0,24.0,300.0,18.0,5.0,15.0,0.4242110240346881
1.0,24.0,250.0,18.0,5.0,15.0,0.4242110240346881
1.0,24.0,200.0,18.0,5.0,15.0,0.4242110240346881
1.0,15.0,250.0,22.0,7.0,20.0,0.42235835620583634
1.0,15.0,300.0,22.0,7.0,20.0,0.42235835620583634
1.0,15.0,150.0,22.0,7.0,20.0,0.42235835620583634
1.0,15.0,200.0,22.0,7.0,20.0,0.42235835620583634
1.0,18.0,200.0,22.0,7.0,20.0,0.4222592908157042
1.0,18.0,250.0,22.0,7.0,20.0,0.4222592908157042
1.0,18.0,300.0,22.0,7.0,20.0,0.4222592908157042
1.0,18.0,150.0,22.0,7.0,20.0,0.4222592908157042
1.0,21.0,150.0,22.0,7.0,20.0,0.4220658394366775
1.0,21.0,300.0,22.0,7.0,20.0,0.4220658394366775
1.0,21.0,250.0,22.0,7.0,20.0,0.4220658394366775
1.0,21.0,200.0,22.0,7.0,20.0,0.4220658394366775
1.0,24.0,300.0,23.0,5.0,20.0,0.42127003168592714
1.0,24.0,250.0,23.0,5.0,20.0,0.42127003168592714
1.0,24.0,150.0,23.0,5.0,20.0,0.42127003168592714
1.0,24.0,200.0,23.0,5.0,20.0,0.42127003168592714
1.0,24.0,300.0,22.0,7.0,20.0,0.4170439845915461
1.0,24.0,150.0,22.0,7.0,20.0,0.4170439845915461
1.0,24.0,250.0,22.0,7.0,20.0,0.4170439845915461
1.0,24.0,200.0,22.0,7.0,20.0,0.4170439845915461
1.0,27.0,300.0,23.0,5.0,20.0,0.4115363328165138
1.0,27.0,250.0,23.0,5.0,20.0,0.4115363328165138
1.0,27.0,150.0,23.0,5.0,20.0,0.4115363328165138
1.0,27.0,200.0,23.0,5.0,20.0,0.4115363328165138
1.0,18.0,300.0,15.0,9.0,25.0,0.40980998874316604
1.0,18.0,150.0,15.0,9.0,25.0,0.40980998874316604
1.0,18.0,250.0,15.0,9.0,25.0,0.40980998874316604
1.0,18.0,200.0,15.0,9.0,25.0,0.40980998874316604
1.0,18.0,200.0,17.0,5.0,25.0,0.40842232435085973
1.0,18.0,300.0,17.0,5.0,25.0,0.40842232435085973
1.0,18.0,250.0,17.0,5.0,25.0,0.40842232435085973
1.0,18.0,150.0,17.0,5.0,25.0,0.40842232435085973
1.0,27.0,200.0,22.0,7.0,20.0,0.406553327403848
1.0,27.0,250.0,22.0,7.0,20.0,0.406553327403848
1.0,27.0,150.0,22.0,7.0,20.0,0.406553327403848
1.0,27.0,300.0,22.0,7.0,20.0,0.406553327403848
1.0,27.0,300.0,18.0,5.0,15.0,0.4063921545500182
1.0,27.0,150.0,18.0,5.0,15.0,0.4063921545500182
1.0,27.0,250.0,18.0,5.0,15.0,0.4063921545500182
1.0,27.0,200.0,18.0,5.0,15.0,0.4063921545500182
1.0,18.0,200.0,16.0,7.0,25.0,0.40606721823686426
1.0,18.0,250.0,16.0,7.0,25.0,0.40606721823686426
1.0,18.0,300.0,16.0,7.0,25.0,0.40606721823686426
1.0,18.0,150.0,16.0,7.0,25.0,0.40606721823686426
1.0,15.0,250.0,17.0,9.0,25.0,0.4055292396083555
1.0,15.0,200.0,17.0,9.0,25.0,0.4055292396083555
1.0,15.0,300.0,17.0,9.0,25.0,0.4055292396083555
1.0,15.0,150.0,17.0,9.0,25.0,0.4055292396083555
1.0,15.0,150.0,18.0,7.0,25.0,0.39721949228183434
1.0,15.0,250.0,18.0,7.0,25.0,0.39721949228183434
1.0,15.0,300.0,18.0,7.0,25.0,0.39721949228183434
1.0,15.0,200.0,18.0,7.0,25.0,0.39721949228183434
1.0,15.0,200.0,19.0,5.0,25.0,0.3937411848382228
1.0,15.0,150.0,19.0,5.0,25.0,0.3937411848382228
1.0,15.0,300.0,19.0,5.0,25.0,0.3937411848382228
1.0,15.0,250.0,19.0,5.0,25.0,0.3937411848382228
1.0,18.0,300.0,16.0,5.0,25.0,0.39133212766207703
1.0,18.0,150.0,16.0,5.0,25.0,0.39133212766207703
1.0,18.0,200.0,16.0,5.0,25.0,0.39133212766207703
1.0,18.0,250.0,16.0,5.0,25.0,0.39133212766207703
1.0,15.0,250.0,15.0,5.0,20.0,0.3858064414124204
1.0,15.0,150.0,15.0,5.0,20.0,0.3858064414124204
1.0,15.0,300.0,15.0,5.0,20.0,0.3858064414124204
1.0,15.0,200.0,15.0,5.0,20.0,0.3858064414124204
1.0,18.0,250.0,15.0,7.0,25.0,0.3851749692810572
1.0,18.0,200.0,15.0,7.0,25.0,0.3851749692810572
1.0,18.0,150.0,15.0,7.0,25.0,0.3851749692810572
1.0,18.0,300.0,15.0,7.0,25.0,0.3851749692810572
1.0,18.0,200.0,15.0,5.0,25.0,0.37474324930299235
1.0,18.0,300.0,15.0,5.0,25.0,0.37474324930299235
1.0,18.0,150.0,15.0,5.0,25.0,0.37474324930299235
1.0,18.0,250.0,15.0,5.0,25.0,0.37474324930299235
1.0,15.0,300.0,16.0,9.0,25.0,0.37212740031536806
1.0,15.0,150.0,16.0,9.0,25.0,0.37212740031536806
1.0,15.0,250.0,16.0,9.0,25.0,0.37212740031536806
1.0,15.0,200.0,16.0,9.0,25.0,0.37212740031536806
1.0,15.0,250.0,18.0,5.0,25.0,0.3657530308932023
1.0,15.0,150.0,18.0,5.0,25.0,0.3657530308932023
1.0,15.0,200.0,18.0,5.0,25.0,0.3657530308932023
1.0,15.0,300.0,18.0,5.0,25.0,0.3657530308932023
1.0,15.0,250.0,17.0,7.0,25.0,0.36287072767201506
1.0,15.0,200.0,17.0,7.0,25.0,0.36287072767201506
1.0,15.0,150.0,17.0,7.0,25.0,0.36287072767201506
1.0,15.0,300.0,17.0,7.0,25.0,0.36287072767201506
1.0,15.0,300.0,17.0,7.0,15.0,0.34398977549150406
1.0,15.0,150.0,17.0,7.0,15.0,0.34398977549150406
1.0,15.0,200.0,17.0,7.0,15.0,0.34398977549150406
1.0,15.0,250.0,17.0,7.0,15.0,0.34398977549150406
1.0,15.0,150.0,15.0,9.0,25.0,0.34398077638732916
1.0,15.0,250.0,15.0,9.0,25.0,0.34398077638732916
1.0,15.0,300.0,15.0,9.0,25.0,0.34398077638732916
1.0,15.0,200.0,15.0,9.0,25.0,0.34398077638732916
1.0,18.0,300.0,17.0,7.0,15.0,0.34365601353755626
1.0,18.0,150.0,17.0,7.0,15.0,0.34365601353755626
1.0,18.0,200.0,17.0,7.0,15.0,0.34365601353755626
1.0,18.0,250.0,17.0,7.0,15.0,0.34365601353755626
1.0,18.0,200.0,21.0,9.0,20.0,0.3430257910017908
1.0,18.0,150.0,21.0,9.0,20.0,0.3430257910017908
1.0,18.0,300.0,21.0,9.0,20.0,0.3430257910017908
1.0,18.0,250.0,21.0,9.0,20.0,0.3430257910017908
1.0,15.0,300.0,21.0,9.0,20.0,0.3427742802580457
1.0,15.0,250.0,21.0,9.0,20.0,0.3427742802580457
1.0,15.0,200.0,21.0,9.0,20.0,0.3427742802580457
1.0,15.0,150.0,21.0,9.0,20.0,0.3427742802580457
1.0,21.0,300.0,21.0,9.0,20.0,0.34218343663882744
1.0,21.0,200.0,21.0,9.0,20.0,0.34218343663882744
1.0,21.0,150.0,21.0,9.0,20.0,0.34218343663882744
1.0,21.0,250.0,21.0,9.0,20.0,0.34218343663882744
1.0,15.0,300.0,17.0,5.0,25.0,0.3418180656759038
1.0,15.0,200.0,17.0,5.0,25.0,0.3418180656759038
1.0,15.0,250.0,17.0,5.0,25.0,0.3418180656759038
1.0,15.0,150.0,17.0,5.0,25.0,0.3418180656759038
1.0,15.0,250.0,16.0,7.0,25.0,0.34148309793901477
1.0,15.0,300.0,16.0,7.0,25.0,0.34148309793901477
1.0,15.0,200.0,16.0,7.0,25.0,0.34148309793901477
1.0,15.0,150.0,16.0,7.0,25.0,0.34148309793901477
1.0,24.0,150.0,21.0,9.0,20.0,0.33988272837990363
1.0,24.0,250.0,21.0,9.0,20.0,0.33988272837990363
1.0,24.0,200.0,21.0,9.0,20.0,0.33988272837990363
1.0,24.0,300.0,21.0,9.0,20.0,0.33988272837990363
1.0,21.0,300.0,17.0,7.0,15.0,0.3374067023757089
1.0,21.0,250.0,17.0,7.0,15.0,0.3374067023757089
1.0,21.0,200.0,17.0,7.0,15.0,0.3374067023757089
1.0,21.0,150.0,17.0,7.0,15.0,0.3374067023757089
1.0,24.0,200.0,17.0,7.0,15.0,0.3341068809888165
1.0,24.0,250.0,17.0,7.0,15.0,0.3341068809888165
1.0,24.0,300.0,17.0,7.0,15.0,0.3341068809888165
1.0,24.0,150.0,17.0,7.0,15.0,0.3341068809888165
1.0,27.0,300.0,21.0,9.0,20.0,0.33281044847995495
1.0,27.0,250.0,21.0,9.0,20.0,0.33281044847995495
1.0,27.0,200.0,21.0,9.0,20.0,0.33281044847995495
1.0,27.0,150.0,21.0,9.0,20.0,0.33281044847995495
1.0,27.0,300.0,17.0,7.0,15.0,0.3205714643151083
1.0,27.0,200.0,17.0,7.0,15.0,0.3205714643151083
1.0,27.0,250.0,17.0,7.0,15.0,0.3205714643151083
1.0,27.0,150.0,17.0,7.0,15.0,0.3205714643151083
1.0,15.0,300.0,16.0,5.0,25.0,0.32010127161518276
1.0,15.0,200.0,16.0,5.0,25.0,0.32010127161518276
1.0,15.0,150.0,16.0,5.0,25.0,0.32010127161518276
1.0,15.0,250.0,16.0,5.0,25.0,0.32010127161518276
1.0,15.0,300.0,15.0,7.0,25.0,0.31971444991713815
1.0,15.0,150.0,15.0,7.0,25.0,0.31971444991713815
1.0,15.0,200.0,15.0,7.0,25.0,0.31971444991713815
1.0,15.0,250.0,15.0,7.0,25.0,0.31971444991713815
1.0,18.0,300.0,15.0,9.0,15.0,0.3130435469964823
1.0,18.0,250.0,15.0,9.0,15.0,0.3130435469964823
1.0,18.0,200.0,15.0,9.0,15.0,0.3130435469964823
1.0,15.0,300.0,15.0,9.0,15.0,0.3130435469964823
1.0,15.0,150.0,15.0,9.0,15.0,0.3130435469964823
1.0,18.0,150.0,15.0,9.0,15.0,0.3130435469964823
1.0,15.0,200.0,15.0,9.0,15.0,0.3130435469964823
1.0,15.0,250.0,15.0,9.0,15.0,0.3130435469964823
1.0,21.0,300.0,15.0,9.0,15.0,0.31120237317584487
1.0,21.0,250.0,15.0,9.0,15.0,0.31120237317584487
1.0,21.0,200.0,15.0,9.0,15.0,0.31120237317584487
1.0,21.0,150.0,15.0,9.0,15.0,0.31120237317584487
1.0,15.0,300.0,19.0,5.0,15.0,0.3109445913331989
1.0,15.0,150.0,19.0,5.0,15.0,0.3109445913331989
1.0,15.0,200.0,19.0,5.0,15.0,0.3109445913331989
1.0,15.0,250.0,19.0,5.0,15.0,0.3109445913331989
1.0,18.0,150.0,19.0,5.0,15.0,0.3107664234615548
1.0,18.0,250.0,19.0,5.0,15.0,0.3107664234615548
1.0,18.0,200.0,19.0,5.0,15.0,0.3107664234615548
1.0,18.0,300.0,19.0,5.0,15.0,0.3107664234615548
1.0,18.0,250.0,24.0,5.0,20.0,0.310734398965446
1.0,18.0,150.0,24.0,5.0,20.0,0.310734398965446
1.0,18.0,200.0,24.0,5.0,20.0,0.310734398965446
1.0,18.0,300.0,24.0,5.0,20.0,0.310734398965446
1.0,15.0,250.0,24.0,5.0,20.0,0.31054028451556637
1.0,15.0,300.0,24.0,5.0,20.0,0.31054028451556637
1.0,15.0,200.0,24.0,5.0,20.0,0.31054028451556637
1.0,15.0,150.0,24.0,5.0,20.0,0.31054028451556637
1.0,21.0,300.0,24.0,5.0,20.0,0.30992898008396547
1.0,21.0,250.0,24.0,5.0,20.0,0.30992898008396547
1.0,21.0,200.0,24.0,5.0,20.0,0.30992898008396547
1.0,21.0,150.0,24.0,5.0,20.0,0.30992898008396547
1.0,21.0,150.0,23.0,7.0,20.0,0.3086591659759362
1.0,21.0,300.0,23.0,7.0,20.0,0.3086591659759362
1.0,21.0,200.0,23.0,7.0,20.0,0.3086591659759362
1.0,21.0,250.0,23.0,7.0,20.0,0.3086591659759362
1.0,18.0,200.0,23.0,7.0,20.0,0.3085861955314951
1.0,18.0,150.0,23.0,7.0,20.0,0.3085861955314951
1.0,18.0,250.0,23.0,7.0,20.0,0.3085861955314951
1.0,18.0,300.0,23.0,7.0,20.0,0.3085861955314951
1.0,15.0,300.0,23.0,7.0,20.0,0.30849184458026596
1.0,15.0,150.0,23.0,7.0,20.0,0.30849184458026596
1.0,15.0,250.0,23.0,7.0,20.0,0.30849184458026596
1.0,15.0,200.0,23.0,7.0,20.0,0.30849184458026596
1.0,24.0,200.0,24.0,5.0,20.0,0.3049962860401492
1.0,24.0,250.0,24.0,5.0,20.0,0.3049962860401492
1.0,24.0,150.0,24.0,5.0,20.0,0.3049962860401492
1.0,24.0,300.0,24.0,5.0,20.0,0.3049962860401492
1.0,24.0,150.0,15.0,9.0,15.0,0.3049479078479489
1.0,24.0,250.0,15.0,9.0,15.0,0.3049479078479489
1.0,24.0,200.0,15.0,9.0,15.0,0.3049479078479489
1.0,24.0,300.0,15.0,9.0,15.0,0.3049479078479489
1.0,24.0,300.0,23.0,7.0,20.0,0.304295020088021
1.0,24.0,250.0,23.0,7.0,20.0,0.304295020088021
